Year,Month,Block,Plot,ID,Quadrat,Treatment,Species,Coverage
2024,June,2,6,2-6,5,Fill,Oenethra laciniata,2
2024,June,2,6,2-6,5,Fill,Oxalis corniculata,2
2024,June,2,6,2-6,5,Fill,Paspalum notatum,9
2024,June,2,6,2-6,5,Fill,Paspalum setaceum,3
2024,June,2,6,2-6,5,Fill,Polypremum procumbers,4
2024,June,2,6,2-6,5,Fill,Richardia spp.,4
2024,June,2,6,2-6,6,Fill,Androppogon virginicus,4
2024,June,2,6,2-6,6,Fill,Bare Ground,2
2024,June,2,6,2-6,6,Fill,Bidens alba,3
2024,June,2,6,2-6,6,Fill,Cynodon dactylon,4
2024,June,2,6,2-6,6,Fill,Cyperus spp.,0
2024,June,2,6,2-6,6,Fill,Erigeron canadensis,4
2024,June,2,6,2-6,6,Fill,Houstonia procumbens,2
2024,June,2,6,2-6,6,Fill,Indigofera hirsuta,1
2024,June,2,6,2-6,6,Fill,Lactuca canadensis,0
2024,June,2,6,2-6,6,Fill,Oenethra laciniata,3
2024,June,2,6,2-6,6,Fill,Oxalis corniculata,0
2024,June,2,6,2-6,6,Fill,Paspalum notatum,9
2024,June,2,6,2-6,6,Fill,Paspalum setaceum,0
2024,June,2,6,2-6,6,Fill,Richardia spp.,3
2024,June,2,6,2-6,7,Fill,Androppogon virginicus,1
2024,June,2,6,2-6,7,Fill,Bare Ground,3
2024,June,2,6,2-6,7,Fill,Bidens alba,1
2024,June,2,6,2-6,7,Fill,Cynodon dactylon,4
2024,June,2,6,2-6,7,Fill,Cyperus spp.,2
2024,June,2,6,2-6,7,Fill,Erigeron canadensis,3
2024,June,2,6,2-6,7,Fill,Houstonia procumbens,3
2024,June,2,6,2-6,7,Fill,Indigofera hirsuta,6
2024,June,2,6,2-6,7,Fill,Lactuca canadensis,0
2024,June,2,6,2-6,7,Fill,Oenethra laciniata,4
2024,June,2,6,2-6,7,Fill,Oxalis corniculata,0
2024,June,2,6,2-6,7,Fill,Paspalum notatum,9
2024,June,2,6,2-6,7,Fill,Paspalum setaceum,0
2024,June,2,6,2-6,7,Fill,Richardia spp.,2
2024,June,2,6,2-6,8,Fill,Androppogon virginicus,0
2024,June,2,6,2-6,8,Fill,Bare Ground,2
2024,June,2,6,2-6,8,Fill,Bidens alba,4
2024,June,2,6,2-6,8,Fill,Cynodon dactylon,4
2024,June,2,6,2-6,8,Fill,Cyperus spp.,2
2024,June,2,6,2-6,8,Fill,Erigeron canadensis,4
2024,June,2,6,2-6,8,Fill,Houstonia procumbens,3
2024,June,2,6,2-6,8,Fill,Indigofera hirsuta,4
2024,June,2,6,2-6,8,Fill,Lactuca canadensis,0
2024,June,2,6,2-6,8,Fill,Oenethra laciniata,4
2024,June,2,6,2-6,8,Fill,Oxalis corniculata,0
2024,June,2,6,2-6,8,Fill,Paspalum notatum,9
2024,June,2,6,2-6,8,Fill,Paspalum setaceum,0
2024,June,2,6,2-6,8,Fill,Richardia spp.,4
2024,June,2,6,2-6,9,Fill,Androppogon virginicus,3
2024,June,2,6,2-6,9,Fill,Bare Ground,3
2024,June,2,6,2-6,9,Fill,Bidens alba,3
2024,June,2,6,2-6,9,Fill,Cynodon dactylon,5
2024,June,2,6,2-6,9,Fill,Cyperus spp.,0
2024,June,2,6,2-6,9,Fill,Erigeron canadensis,0
2024,June,2,6,2-6,9,Fill,Houstonia procumbens,2
2024,June,2,6,2-6,9,Fill,Indigofera hirsuta,4
2024,June,2,6,2-6,9,Fill,Lactuca canadensis,0
2024,June,2,6,2-6,9,Fill,Oenethra laciniata,4
2024,June,2,6,2-6,9,Fill,Oxalis corniculata,0
2024,June,2,6,2-6,9,Fill,Paspalum notatum,9
2024,June,2,6,2-6,9,Fill,Paspalum setaceum,0
2024,June,2,6,2-6,9,Fill,Richardia spp.,4
2024,June,2,6,2-6,10,Fill,Androppogon virginicus,4
2024,June,2,6,2-6,10,Fill,Bare Ground,2
2024,June,2,6,2-6,10,Fill,Bidens alba,5
2024,June,2,6,2-6,10,Fill,Cynodon dactylon,3
2024,June,2,6,2-6,10,Fill,Cyperus spp.,0
2024,June,2,6,2-6,10,Fill,Erigeron canadensis,0
2024,June,2,6,2-6,10,Fill,Indigofera hirsuta,0
2024,June,2,6,2-6,10,Fill,Lactuca canadensis,0
2024,June,2,6,2-6,10,Fill,Nekemias arborea,1
2024,June,2,6,2-6,10,Fill,Oenethra laciniata,3
2024,June,2,6,2-6,10,Fill,Oxalis corniculata,0
2024,June,2,6,2-6,10,Fill,Paspalum notatum,9
2024,June,2,6,2-6,10,Fill,Paspalum setaceum,0
2024,June,2,6,2-6,10,Fill,Richardia spp.,1
2024,June,2,7,2-7,1,Control,Androppogon virginicus,0
2024,June,2,7,2-7,1,Control,Bare Ground,2
2024,June,2,7,2-7,1,Control,Bidens alba,4
2024,June,2,7,2-7,1,Control,Cynodon dactylon,0
2024,June,2,7,2-7,1,Control,Cyperus spp.,2
2024,June,2,7,2-7,1,Control,Erigeron canadensis,4
2024,June,2,7,2-7,1,Control,Houstonia procumbens,2
2024,June,2,7,2-7,1,Control,Indigofera hirsuta,4
2024,June,2,7,2-7,1,Control,Lactuca canadensis,0
2024,June,2,7,2-7,1,Control,Oenethra laciniata,0
2024,June,2,7,2-7,1,Control,Oxalis corniculata,0
2024,June,2,7,2-7,1,Control,Paspalum notatum,9
2024,June,2,7,2-7,1,Control,Paspalum setaceum,3
2024,June,2,7,2-7,1,Control,Polypremum procumbers,4
2024,June,2,7,2-7,1,Control,Richardia spp.,0
2024,June,2,7,2-7,2,Control,Androppogon virginicus,0
2024,June,2,7,2-7,2,Control,Bare Ground,2
2024,June,2,7,2-7,2,Control,Bidens alba,0
2024,June,2,7,2-7,2,Control,Cynodon dactylon,4
2024,June,2,7,2-7,2,Control,Cyperus spp.,0
2024,June,2,7,2-7,2,Control,Erigeron canadensis,2
2024,June,2,7,2-7,2,Control,Houstonia procumbens,3
2024,June,2,7,2-7,2,Control,Indigofera hirsuta,0
2024,June,2,7,2-7,2,Control,Lactuca canadensis,0
2024,June,2,7,2-7,2,Control,Oenethra laciniata,0
2024,June,2,7,2-7,2,Control,Oxalis corniculata,0
2024,June,2,7,2-7,2,Control,Paspalum notatum,9
2024,June,2,7,2-7,2,Control,Paspalum setaceum,0
2024,June,2,7,2-7,2,Control,Polypremum procumbers,5
2024,June,2,7,2-7,2,Control,Richardia spp.,0
2024,June,2,7,2-7,3,Control,Ageratum spp.,4
2024,June,2,7,2-7,3,Control,Androppogon virginicus,0
2024,June,2,7,2-7,3,Control,Bare Ground,0
2024,June,2,7,2-7,3,Control,Cynodon dactylon,2
2024,June,2,7,2-7,3,Control,Cyperus spp.,0
2024,June,2,7,2-7,3,Control,Erigeron canadensis,5
2024,June,2,7,2-7,3,Control,Houstonia procumbens,2
2024,June,2,7,2-7,3,Control,Indigofera hirsuta,0
2024,June,2,7,2-7,3,Control,Lactuca canadensis,0
2024,June,2,7,2-7,3,Control,Oenethra laciniata,1
2024,June,2,7,2-7,3,Control,Oxalis corniculata,0
2024,June,2,7,2-7,3,Control,Paspalum notatum,9
2024,June,2,7,2-7,3,Control,Paspalum setaceum,0
2024,June,2,7,2-7,3,Control,Richardia spp.,5
2024,June,2,7,2-7,4,Control,Ageratum spp.,5
2024,June,2,7,2-7,4,Control,Androppogon virginicus,0
2024,June,2,7,2-7,4,Control,Bare Ground,0
2024,June,2,7,2-7,4,Control,Cynodon dactylon,2
2024,June,2,7,2-7,4,Control,Cyperus spp.,0
2024,June,2,7,2-7,4,Control,Erigeron canadensis,5
2024,June,2,7,2-7,4,Control,Houstonia procumbens,1
2024,June,2,7,2-7,4,Control,Indigofera hirsuta,0
2024,June,2,7,2-7,4,Control,Lactuca canadensis,0
2024,June,2,7,2-7,4,Control,Oenethra laciniata,2
2024,June,2,7,2-7,4,Control,Oxalis corniculata,0
2024,June,2,7,2-7,4,Control,Paspalum notatum,9
2024,June,2,7,2-7,4,Control,Paspalum setaceum,0
2024,June,2,7,2-7,4,Control,Richardia spp.,0
2024,June,2,7,2-7,5,Control,Androppogon virginicus,0
2024,June,2,7,2-7,5,Control,Bare Ground,2
2024,June,2,7,2-7,5,Control,Bidens alba,0
2024,June,2,7,2-7,5,Control,Cynodon dactylon,2
2024,June,2,7,2-7,5,Control,Cyperus spp.,0
2024,June,2,7,2-7,5,Control,Erigeron canadensis,0
2024,June,2,7,2-7,5,Control,Indigofera hirsuta,2
2024,June,2,7,2-7,5,Control,Lactuca canadensis,0
2024,June,2,7,2-7,5,Control,Oenethra laciniata,0
2024,June,2,7,2-7,5,Control,Oxalis corniculata,2
2024,June,2,7,2-7,5,Control,Paspalum notatum,9
2024,June,2,7,2-7,5,Control,Paspalum setaceum,0
2024,June,2,7,2-7,5,Control,Richardia spp.,2
2024,June,2,7,2-7,6,Control,Ageratum spp.,4
2024,June,2,7,2-7,6,Control,Androppogon virginicus,0
2024,June,2,7,2-7,6,Control,Bare Ground,0
2024,June,2,7,2-7,6,Control,Cynodon dactylon,4
2024,June,2,7,2-7,6,Control,Cyperus spp.,0
2024,June,2,7,2-7,6,Control,Erigeron canadensis,4
2024,June,2,7,2-7,6,Control,Indigofera hirsuta,4
2024,June,2,7,2-7,6,Control,Lactuca canadensis,1
2024,June,2,7,2-7,6,Control,Oenethra laciniata,2
2024,June,2,7,2-7,6,Control,Oxalis corniculata,0
2024,June,2,7,2-7,6,Control,Paspalum notatum,9
2024,June,2,7,2-7,6,Control,Paspalum setaceum,0
2024,June,2,7,2-7,6,Control,Richardia spp.,4
2024,June,2,7,2-7,7,Control,Androppogon virginicus,0
2024,June,2,7,2-7,7,Control,Bare Ground,0
2024,June,2,7,2-7,7,Control,Bidens alba,0
2024,June,2,7,2-7,7,Control,Cynodon dactylon,4
2024,June,2,7,2-7,7,Control,Cyperus spp.,2
2024,June,2,7,2-7,7,Control,Erigeron canadensis,1
2024,June,2,7,2-7,7,Control,Indigofera hirsuta,4
2024,June,2,7,2-7,7,Control,Lactuca canadensis,0
2024,June,2,7,2-7,7,Control,Oenethra laciniata,1
2024,June,2,7,2-7,7,Control,Oxalis corniculata,2
2024,June,2,7,2-7,7,Control,Paspalum notatum,9
2024,June,2,7,2-7,7,Control,Paspalum setaceum,0
2024,June,2,7,2-7,7,Control,Richardia spp.,2
2024,June,2,7,2-7,8,Control,Ageratum spp.,4
2024,June,2,7,2-7,8,Control,Androppogon virginicus,0
2024,June,2,7,2-7,8,Control,Bare Ground,0
2024,June,2,7,2-7,8,Control,Cynodon dactylon,4
2024,June,2,7,2-7,8,Control,Cyperus spp.,2
2024,June,2,7,2-7,8,Control,Erigeron canadensis,1
2024,June,2,7,2-7,8,Control,Indigofera hirsuta,4
2024,June,2,7,2-7,8,Control,Lactuca canadensis,0
2024,June,2,7,2-7,8,Control,Oenethra laciniata,4
2024,June,2,7,2-7,8,Control,Oxalis corniculata,2
2024,June,2,7,2-7,8,Control,Paspalum notatum,9
2024,June,2,7,2-7,8,Control,Paspalum setaceum,0
2024,June,2,7,2-7,8,Control,Richardia spp.,2
2024,June,2,7,2-7,9,Control,Androppogon virginicus,0
2024,June,2,7,2-7,9,Control,Bare Ground,0
2024,June,2,7,2-7,9,Control,Bidens alba,0
2024,June,2,7,2-7,9,Control,Cynodon dactylon,0
2024,June,2,7,2-7,9,Control,Cyperus spp.,0
2024,June,2,7,2-7,9,Control,Erigeron canadensis,1
2024,June,2,7,2-7,9,Control,Indigofera hirsuta,5
2024,June,2,7,2-7,9,Control,Lactuca canadensis,0
2024,June,2,7,2-7,9,Control,Oenethra laciniata,0
2024,June,2,7,2-7,9,Control,Oxalis corniculata,0
2024,June,2,7,2-7,9,Control,Paspalum notatum,9
2024,June,2,7,2-7,9,Control,Paspalum setaceum,0
2024,June,2,7,2-7,9,Control,Richardia spp.,0
2024,June,2,7,2-7,10,Control,Androppogon virginicus,0
2024,June,2,7,2-7,10,Control,Bare Ground,0
2024,June,2,7,2-7,10,Control,Cynodon dactylon,4
2024,June,2,7,2-7,10,Control,Cyperus spp.,2
2024,June,2,7,2-7,10,Control,Erigeron canadensis,1
2024,June,2,7,2-7,10,Control,Indigofera hirsuta,5
2024,June,2,7,2-7,10,Control,Lactuca canadensis,0
2024,June,2,7,2-7,10,Control,Oenethra laciniata,3
2024,June,2,7,2-7,10,Control,Oxalis corniculata,2
2024,June,2,7,2-7,10,Control,Paspalum notatum,9
2024,June,2,7,2-7,10,Control,Paspalum setaceum,0
2024,June,2,7,2-7,10,Control,Richardia spp.,4
2024,June,2,8,2-8,1,Fill,Androppogon virginicus,0
2024,June,2,8,2-8,1,Fill,Bare Ground,0
2024,June,2,8,2-8,1,Fill,Bidens alba,0
2024,June,2,8,2-8,1,Fill,Cynodon dactylon,0
2024,June,2,8,2-8,1,Fill,Cyperus spp.,0
2024,June,2,8,2-8,1,Fill,Erigeron canadensis,0
2024,June,2,8,2-8,1,Fill,Indigofera hirsuta,5
2024,June,2,8,2-8,1,Fill,Lactuca canadensis,0
2024,June,2,8,2-8,1,Fill,Oenethra laciniata,0
2024,June,2,8,2-8,1,Fill,Oxalis corniculata,0
2024,June,2,8,2-8,1,Fill,Paspalum notatum,9
2024,June,2,8,2-8,1,Fill,Paspalum setaceum,0
2024,June,2,8,2-8,1,Fill,Richardia spp.,0
2024,June,2,8,2-8,2,Fill,Androppogon virginicus,0
2024,June,2,8,2-8,2,Fill,Bare Ground,0
2024,June,2,8,2-8,2,Fill,Bidens alba,0
2024,June,2,8,2-8,2,Fill,Cynodon dactylon,2
2024,June,2,8,2-8,2,Fill,Cyperus spp.,3
2024,June,2,8,2-8,2,Fill,Erigeron canadensis,5
2024,June,2,8,2-8,2,Fill,Indigofera hirsuta,2
2024,June,2,8,2-8,2,Fill,Lactuca canadensis,0
2024,June,2,8,2-8,2,Fill,Oenethra laciniata,4
2024,June,2,8,2-8,2,Fill,Oxalis corniculata,0
2024,June,2,8,2-8,2,Fill,Paspalum notatum,9
2024,June,2,8,2-8,2,Fill,Paspalum setaceum,0
2024,June,2,8,2-8,2,Fill,Richardia spp.,4
2024,June,2,8,2-8,3,Fill,Androppogon virginicus,0
2024,June,2,8,2-8,3,Fill,Bare Ground,0
2024,June,2,8,2-8,3,Fill,Bidens alba,0
2024,June,2,8,2-8,3,Fill,Cynodon dactylon,3
2024,June,2,8,2-8,3,Fill,Cyperus spp.,4
2024,June,2,8,2-8,3,Fill,Erigeron canadensis,4
2024,June,2,8,2-8,3,Fill,Indigofera hirsuta,2
2024,June,2,8,2-8,3,Fill,Lactuca canadensis,2
2024,June,2,8,2-8,3,Fill,Oenethra laciniata,0
2024,June,2,8,2-8,3,Fill,Oxalis corniculata,2
2024,June,2,8,2-8,3,Fill,Paspalum notatum,9
2024,June,2,8,2-8,3,Fill,Paspalum setaceum,0
2024,June,2,8,2-8,3,Fill,Richardia spp.,3
2024,June,2,8,2-8,3,Fill,Stachys floridana,4
2024,June,2,8,2-8,4,Fill,Androppogon virginicus,0
2024,June,2,8,2-8,4,Fill,Bare Ground,0
2024,June,2,8,2-8,4,Fill,Cynodon dactylon,0
2024,June,2,8,2-8,4,Fill,Cyperus spp.,0
2024,June,2,8,2-8,4,Fill,Erigeron canadensis,2
2024,June,2,8,2-8,4,Fill,Indigofera hirsuta,3
2024,June,2,8,2-8,4,Fill,Lactuca canadensis,0
2024,June,2,8,2-8,4,Fill,Oenethra laciniata,0
2024,June,2,8,2-8,4,Fill,Oxalis corniculata,2
2024,June,2,8,2-8,4,Fill,Paspalum notatum,9
2024,June,2,8,2-8,4,Fill,Paspalum setaceum,0
2024,June,2,8,2-8,4,Fill,Richardia spp.,0
2024,June,2,8,2-8,4,Fill,Stachys floridana,1
2024,June,2,8,2-8,5,Fill,Androppogon virginicus,0
2024,June,2,8,2-8,5,Fill,Bare Ground,2
2024,June,2,8,2-8,5,Fill,Bidens alba,2
2024,June,2,8,2-8,5,Fill,Cynodon dactylon,3
2024,June,2,8,2-8,5,Fill,Cyperus spp.,2
2024,June,2,8,2-8,5,Fill,Erigeron canadensis,2
2024,June,2,8,2-8,5,Fill,Indigofera hirsuta,0
2024,June,2,8,2-8,5,Fill,Lactuca canadensis,0
2024,June,2,8,2-8,5,Fill,Oenethra laciniata,0
2024,June,2,8,2-8,5,Fill,Oxalis corniculata,2
2024,June,2,8,2-8,5,Fill,Paspalum notatum,9
2024,June,2,8,2-8,5,Fill,Paspalum setaceum,0
2024,June,2,8,2-8,5,Fill,Richardia spp.,0
2024,June,2,8,2-8,6,Fill,Androppogon virginicus,1
2024,June,2,8,2-8,6,Fill,Bare Ground,1
2024,June,2,8,2-8,6,Fill,Bidens alba,2
2024,June,2,8,2-8,6,Fill,Cynodon dactylon,4
2024,June,2,8,2-8,6,Fill,Cyperus spp.,2
2024,June,2,8,2-8,6,Fill,Erigeron canadensis,0
2024,June,2,8,2-8,6,Fill,Indigofera hirsuta,2
2024,June,2,8,2-8,6,Fill,Lactuca canadensis,0
2024,June,2,8,2-8,6,Fill,Oenethra laciniata,0
2024,June,2,8,2-8,6,Fill,Oxalis corniculata,0
2024,June,2,8,2-8,6,Fill,Paspalum notatum,9
2024,June,2,8,2-8,6,Fill,Paspalum setaceum,0
2024,June,2,8,2-8,6,Fill,Richardia spp.,0
2024,June,2,8,2-8,7,Fill,Androppogon virginicus,0
2024,June,2,8,2-8,7,Fill,Bare Ground,0
2024,June,2,8,2-8,7,Fill,Bidens alba,0
2024,June,2,8,2-8,7,Fill,Cynodon dactylon,2
2024,June,2,8,2-8,7,Fill,Cyperus spp.,0
2024,June,2,8,2-8,7,Fill,Erigeron canadensis,2
2024,June,2,8,2-8,7,Fill,Indigofera hirsuta,0
2024,June,2,8,2-8,7,Fill,Lactuca canadensis,0
2024,June,2,8,2-8,7,Fill,Oenethra laciniata,0
2024,June,2,8,2-8,7,Fill,Oxalis corniculata,0
2024,June,2,8,2-8,7,Fill,Paspalum notatum,9
2024,June,2,8,2-8,7,Fill,Paspalum setaceum,0
2024,June,2,8,2-8,7,Fill,Richardia spp.,2
2024,June,2,8,2-8,8,Fill,Androppogon virginicus,2
2024,June,2,8,2-8,8,Fill,Bare Ground,2
2024,June,2,8,2-8,8,Fill,Bidens alba,0
2024,June,2,8,2-8,8,Fill,Cynodon dactylon,2
2024,June,2,8,2-8,8,Fill,Cyperus spp.,0
2024,June,2,8,2-8,8,Fill,Erigeron canadensis,2
2024,June,2,8,2-8,8,Fill,Indigofera hirsuta,0
2024,June,2,8,2-8,8,Fill,Lactuca canadensis,0
2024,June,2,8,2-8,8,Fill,Oenethra laciniata,0
2024,June,2,8,2-8,8,Fill,Oxalis corniculata,0
2024,June,2,8,2-8,8,Fill,Paspalum notatum,9
2024,June,2,8,2-8,8,Fill,Paspalum setaceum,2
2024,June,2,8,2-8,8,Fill,Richardia spp.,0
2024,June,2,8,2-8,9,Fill,Androppogon virginicus,2
2024,June,2,8,2-8,9,Fill,Bare Ground,0
2024,June,2,8,2-8,9,Fill,Bidens alba,0
2024,June,2,8,2-8,9,Fill,Cynodon dactylon,4
2024,June,2,8,2-8,9,Fill,Cyperus spp.,0
2024,June,2,8,2-8,9,Fill,Erigeron canadensis,1
2024,June,2,8,2-8,9,Fill,Indigofera hirsuta,0
2024,June,2,8,2-8,9,Fill,Lactuca canadensis,0
2024,June,2,8,2-8,9,Fill,Oenethra laciniata,1
2024,June,2,8,2-8,9,Fill,Oxalis corniculata,0
2024,June,2,8,2-8,9,Fill,Paspalum notatum,9
2024,June,2,8,2-8,9,Fill,Paspalum setaceum,1
2024,June,2,8,2-8,9,Fill,Richardia spp.,0
2024,June,2,8,2-8,10,Fill,Androppogon virginicus,0
2024,June,2,8,2-8,10,Fill,Bare Ground,0
2024,June,2,8,2-8,10,Fill,Bidens alba,0
2024,June,2,8,2-8,10,Fill,Cynodon dactylon,3
2024,June,2,8,2-8,10,Fill,Cyperus spp.,2
2024,June,2,8,2-8,10,Fill,Erigeron canadensis,1
2024,June,2,8,2-8,10,Fill,Indigofera hirsuta,2
2024,June,2,8,2-8,10,Fill,Lactuca canadensis,0
2024,June,2,8,2-8,10,Fill,Oenethra laciniata,0
2024,June,2,8,2-8,10,Fill,Oxalis corniculata,4
2024,June,2,8,2-8,10,Fill,Paspalum notatum,9
2024,June,2,8,2-8,10,Fill,Paspalum setaceum,0
2024,June,2,8,2-8,10,Fill,Richardia spp.,1
2024,June,2,9,2-9,1,Control,Androppogon virginicus,0
2024,June,2,9,2-9,1,Control,Bare Ground,2
2024,June,2,9,2-9,1,Control,Cynodon dactylon,4
2024,June,2,9,2-9,1,Control,Cyperus spp.,2
2024,June,2,9,2-9,1,Control,Erigeron canadensis,4
2024,June,2,9,2-9,1,Control,Indigofera hirsuta,1
2024,June,2,9,2-9,1,Control,Lactuca canadensis,0
2024,June,2,9,2-9,1,Control,Oenethra laciniata,3
2024,June,2,9,2-9,1,Control,Oxalis corniculata,0
2024,June,2,9,2-9,1,Control,Paspalum notatum,9
2024,June,2,9,2-9,1,Control,Paspalum setaceum,0
2024,June,2,9,2-9,1,Control,Polypremum procumbers,5
2024,June,2,9,2-9,1,Control,Richardia spp.,0
2024,June,2,9,2-9,2,Control,Androppogon virginicus,0
2024,June,2,9,2-9,2,Control,Bare Ground,3
2024,June,2,9,2-9,2,Control,Bidens alba,0
2024,June,2,9,2-9,2,Control,Cynodon dactylon,2
2024,June,2,9,2-9,2,Control,Cyperus spp.,2
2024,June,2,9,2-9,2,Control,Erigeron canadensis,4
2024,June,2,9,2-9,2,Control,Indigofera hirsuta,2
2024,June,2,9,2-9,2,Control,Lactuca canadensis,0
2024,June,2,9,2-9,2,Control,Oenethra laciniata,4
2024,June,2,9,2-9,2,Control,Oxalis corniculata,0
2024,June,2,9,2-9,2,Control,Paspalum notatum,9
2024,June,2,9,2-9,2,Control,Paspalum setaceum,2
2024,June,2,9,2-9,2,Control,Richardia spp.,4
2024,June,2,9,2-9,3,Control,Androppogon virginicus,0
2024,June,2,9,2-9,3,Control,Bare Ground,0
2024,June,2,9,2-9,3,Control,Bidens alba,0
2024,June,2,9,2-9,3,Control,Cynodon dactylon,4
2024,June,2,9,2-9,3,Control,Cyperus spp.,0
2024,June,2,9,2-9,3,Control,Erigeron canadensis,5
2024,June,2,9,2-9,3,Control,Indigofera hirsuta,2
2024,June,2,9,2-9,3,Control,Lactuca canadensis,0
2024,June,2,9,2-9,3,Control,Oenethra laciniata,0
2024,June,2,9,2-9,3,Control,Oxalis corniculata,0
2024,June,2,9,2-9,3,Control,Paspalum notatum,9
2024,June,2,9,2-9,3,Control,Paspalum setaceum,0
2024,June,2,9,2-9,3,Control,Richardia spp.,0
2024,June,2,9,2-9,4,Control,Androppogon virginicus,0
2024,June,2,9,2-9,4,Control,Bare Ground,2
2024,June,2,9,2-9,4,Control,Cynodon dactylon,5
2024,June,2,9,2-9,4,Control,Cyperus spp.,2
2024,June,2,9,2-9,4,Control,Erigeron canadensis,2
2024,June,2,9,2-9,4,Control,Indigofera hirsuta,1
2024,June,2,9,2-9,4,Control,Lactuca canadensis,0
2024,June,2,9,2-9,4,Control,Oenethra laciniata,0
2024,June,2,9,2-9,4,Control,Oxalis corniculata,3
2024,June,2,9,2-9,4,Control,Paspalum notatum,9
2024,June,2,9,2-9,4,Control,Paspalum setaceum,3
2024,June,2,9,2-9,4,Control,Polypremum procumbers,4
2024,June,2,9,2-9,4,Control,Richardia spp.,4
2024,June,2,9,2-9,5,Control,Androppogon virginicus,0
2024,June,2,9,2-9,5,Control,Bare Ground,0
2024,June,2,9,2-9,5,Control,Cynodon dactylon,2
2024,June,2,9,2-9,5,Control,Cyperus spp.,2
2024,June,2,9,2-9,5,Control,Erigeron canadensis,0
2024,June,2,9,2-9,5,Control,Indigofera hirsuta,1
2024,June,2,9,2-9,5,Control,Lactuca canadensis,0
2024,June,2,9,2-9,5,Control,Oenethra laciniata,0
2024,June,2,9,2-9,5,Control,Oxalis corniculata,0
2024,June,2,9,2-9,5,Control,Paspalum notatum,9
2024,June,2,9,2-9,5,Control,Paspalum setaceum,0
2024,June,2,9,2-9,5,Control,Polypremum procumbers,4
2024,June,2,9,2-9,5,Control,Richardia spp.,0
2024,June,2,9,2-9,6,Control,Androppogon virginicus,0
2024,June,2,9,2-9,6,Control,Bare Ground,2
2024,June,2,9,2-9,6,Control,Cynodon dactylon,3
2024,June,2,9,2-9,6,Control,Cyperus spp.,2
2024,June,2,9,2-9,6,Control,Erigeron canadensis,0
2024,June,2,9,2-9,6,Control,Indigofera hirsuta,0
2024,June,2,9,2-9,6,Control,Lactuca canadensis,1
2024,June,2,9,2-9,6,Control,Oenethra laciniata,1
2024,June,2,9,2-9,6,Control,Oxalis corniculata,2
2024,June,2,9,2-9,6,Control,Paspalum notatum,9
2024,June,2,9,2-9,6,Control,Paspalum setaceum,0
2024,June,2,9,2-9,6,Control,Polypremum procumbers,4
2024,June,2,9,2-9,6,Control,Richardia spp.,3
2024,June,2,9,2-9,7,Control,Androppogon virginicus,0
2024,June,2,9,2-9,7,Control,Bare Ground,2
2024,June,2,9,2-9,7,Control,Cynodon dactylon,5
2024,June,2,9,2-9,7,Control,Cyperus spp.,0
2024,June,2,9,2-9,7,Control,Erigeron canadensis,0
2024,June,2,9,2-9,7,Control,Indigofera hirsuta,2
2024,June,2,9,2-9,7,Control,Lactuca canadensis,0
2024,June,2,9,2-9,7,Control,Oenethra laciniata,0
2024,June,2,9,2-9,7,Control,Oxalis corniculata,0
2024,June,2,9,2-9,7,Control,Paspalum notatum,9
2024,June,2,9,2-9,7,Control,Paspalum setaceum,3
2024,June,2,9,2-9,7,Control,Polypremum procumbers,4
2024,June,2,9,2-9,7,Control,Richardia spp.,0
2024,June,2,9,2-9,8,Control,Androppogon virginicus,0
2024,June,2,9,2-9,8,Control,Bare Ground,3
2024,June,2,9,2-9,8,Control,Cynodon dactylon,2
2024,June,2,9,2-9,8,Control,Cyperus spp.,0
2024,June,2,9,2-9,8,Control,Erigeron canadensis,0
2024,June,2,9,2-9,8,Control,Indigofera hirsuta,0
2024,June,2,9,2-9,8,Control,Lactuca canadensis,0
2024,June,2,9,2-9,8,Control,Oenethra laciniata,0
2024,June,2,9,2-9,8,Control,Oxalis corniculata,0
2024,June,2,9,2-9,8,Control,Paspalum notatum,9
2024,June,2,9,2-9,8,Control,Paspalum setaceum,0
2024,June,2,9,2-9,8,Control,Polypremum procumbers,4
2024,June,2,9,2-9,8,Control,Richardia spp.,0
2024,June,2,9,2-9,9,Control,Androppogon virginicus,0
2024,June,2,9,2-9,9,Control,Bare Ground,3
2024,June,2,9,2-9,9,Control,Cynodon dactylon,0
2024,June,2,9,2-9,9,Control,Cyperus spp.,0
2024,June,2,9,2-9,9,Control,Erigeron canadensis,0
2024,June,2,9,2-9,9,Control,Indigofera hirsuta,0
2024,June,2,9,2-9,9,Control,Lactuca canadensis,0
2024,June,2,9,2-9,9,Control,Oenethra laciniata,0
2024,June,2,9,2-9,9,Control,Oxalis corniculata,0
2024,June,2,9,2-9,9,Control,Paspalum notatum,9
2024,June,2,9,2-9,9,Control,Paspalum setaceum,0
2024,June,2,9,2-9,9,Control,Polypremum procumbers,4
2024,June,2,9,2-9,9,Control,Richardia spp.,0
2024,June,2,9,2-9,10,Control,Androppogon virginicus,0
2024,June,2,9,2-9,10,Control,Bare Ground,3
2024,June,2,9,2-9,10,Control,Cynodon dactylon,0
2024,June,2,9,2-9,10,Control,Cyperus spp.,0
2024,June,2,9,2-9,10,Control,Erigeron canadensis,0
2024,June,2,9,2-9,10,Control,Indigofera hirsuta,0
2024,June,2,9,2-9,10,Control,Lactuca canadensis,0
2024,June,2,9,2-9,10,Control,Oenethra laciniata,0
2024,June,2,9,2-9,10,Control,Oxalis corniculata,1
